ETAPA,DIAS_PLAZO,TOTAL_CONTROL_PREVIO,TOTAL_CONTROL_SIMULTANEO,TOTAL_CONTROL_POSTERIOR,obra_ctx_sector,obra_ctx_nivel_gobierno,obra_ctx_objeto_proceso,obra_ctx_metodo_contratacion,obra_ctx_departamento,obra_monto_contractual_sum,obra_n_contratos_ganados,obra_n_participantes_mean,obra_n_participantes_max,obra_ratio_contractual_referencial,obra_sobre_referencial,obra_ratio_oferta_contrato,obra_n_convocatorias_comite,obra_n_procesos_comite,obra_ratio_repeticion_comite,obra_comite_no_estandar,obra_n_contratos,obra_n_procesos,obra_n_contratos_postor_unico,obra_n_contratos_total_part,obra_pct_postor_unico,obra_ratio_participacion,obra_ratio_contrato_participacion,obra_rango_ofertas,obra_cv_ofertas,obra_n_contratos_montos_identicos,obra_n_contratos_con_montos,obra_pct_montos_identicos,obra_ratio_ganador_media,obra_n_postores_igual_ganador,obra_pct_postores_igual_ganador,obra_planificado_mean,obra_real_mean,obra_planificado_max,obra_real_max,obra_brecha_mean,obra_brecha_min,obra_brecha_std,obra_n_registros_ejec,obra_n_anhos,obra_n_meses,obra_desviacion_real_plan,obra_ratio_real_plan,obra_planificado_cero,obra_real_cero,obra_sin_ejecucion,obra_sobreavance,obra_n_alertas_total,obra_n_filas_con_alerta,obra_pct_filas_con_alerta,obra_tiene_ejecutora,obra_tiene_supervisora,obra_paralizada,obra_inactiva,obra_en_ejecucion,obra_finalizada,prob_Bajo Riesgo,prob_Med/Alt Riesgosa,prob_Extrem. Riesgosa,clase_predicha,clase_predicha_label,origen,y_real
SUPERVISIÓN,6.794755927989799,0.0,0.9989725781761479,0.009658261838360698,PLANEAMIENTO; GESTIÓN Y RESERVA DE CONTINGENCIA,GOBIERNO NACIONAL,Consultoría de Obra,Convenio,LIMA,5550583.075604844,1.0,145.39213684988553,148.50321532072232,1.0341003212197317,1.0,1.1333220501746475,0.9693122997026936,1.0,0.9601682106063504,0.9927571375885008,1.0,1.0,0.9828611412115172,1.0,1.0,1.0779662613217211,0.9815844290940617,0.0,0.0,1.0,1.0,0.9604737133219332,0.9473917032488041,0.0,0.0,0.2553551236341856,0.26337207302127785,0.48609735071224774,0.36058451958570903,-0.06919410439847813,-0.1695468523117113,0.08005863396112518,3.9059856057656566,1.0,3.6391171683895327,-0.06842240250160284,0.7714810859373492,0.018146211415170362,0.0,0.0,0.04857940267829281,7.9027537016248885,3.912822420659,0.9583735283719814,0.0,1.0,0.0036530684390104094,0.01914818287964878,1.0,0.0,0.2767,0.2233,0.5,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
ETAPA NO IDENTIFICADA,3.6955520807149003,0.0,0.9709275296560121,0.0053914494610536705,SANEAMIENTO,GOBIERNO NACIONAL,Consultoría de Obra,Convenio,LIMA,18393028.922449905,1.0,180.52477186776977,189.35655246621013,1.0452851684689597,0.9411812875794987,0.8136019377419761,0.010648664977031125,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.00545830126843488,2.152847341784351,0.15103540813851063,2592267.438812639,0.21166836310782314,0.0,1.0,0.0025063944079002937,0.7905188698255609,1.664677778836968,0.59138939572728,0.0,0.026870945517338395,0.0,0.04217125465861541,0.01213265674858022,-0.011654818354389139,0.001471908797409867,1.0987824768406158,0.014830604648898963,0.338829801216299,-0.003369527365033124,0.0,1.0,0.9816468224224149,0.8693137886193688,0.0,0.5496099123479623,0.13088742603971842,0.004226711463439019,0.0,0.0,0.014818378041382101,0.0,0.0020507014357203624,0.0,0.7467,0.1133,0.14,0,Bajo Riesgo,sintetico_bootstrap_v1,
ETAPA NO IDENTIFICADA,0.0,0.00522952587031982,1.0,0.0,TRABAJO,GOBIERNO NACIONAL,Obra,Regímen Especial,MULTIDEPARTAMENTAL,36174.08,1.0,146.76793043897518,156.61999161302165,0.9289307188625218,0.0,0.5857564410577879,0.0017244095736177229,0.027389221945590802,0.0,0.06710169696837066,1.0,1.0,0.0027990327540908643,1.0,0.0,1.9731699565296,0.20757938578019985,6581243.518773056,0.0012777548578325674,0.9569982336443527,1.0,1.0,1.0652321299907495,0.0,0.9788009727751814,0.003325964940171847,0.001095025515179992,0.012349648103681493,0.023972381121489337,0.005454186628943563,-0.021719760149448545,0.0,1.0,0.05343370080707105,0.014226743613456582,0.0020890310352700767,0.0,0.9298450091265913,0.9925328071736038,1.0,0.009602971270812447,0.0,0.10985971773814752,0.0,0.0964517521861227,0.9694538198339528,0.0,0.0,0.015061231011591167,0.0,0.56,0.2133,0.2267,0,Bajo Riesgo,sintetico_bootstrap_v1,
EXPEDIENTE TÉCNICO,2.0525236040061383,0.0,0.9528356770597802,0.029680787656294855,PLANEAMIENTO; GESTIÓN Y RESERVA DE CONTINGENCIA,GOBIERNO NACIONAL,Obra,Convenio,LIMA,29127234.927023582,1.0,193.27149341815522,219.75744175499275,1.3362203261930181,1.0,0.8178332951112564,1.0,0.9603408724308997,0.9243163866466327,0.9905626144820177,1.0,1.0,0.040096693082644026,1.0,0.04770756779473705,2.0778121603090676,0.0872057389411523,0.0,0.02154769344401365,0.08977134839804841,1.0,0.010291824185210456,1.0331502239470056,3.187518005929366,0.5480114191284207,0.27208677533458986,0.2061946008590605,0.5049563248580861,0.34022297695377923,-0.06744336313148704,-0.1669518405320094,0.08384156684274591,3.8256727668215618,0.97949739991215,3.9201843119054853,-0.04050656720943788,0.756913921181878,0.056212414701315556,0.04709225083872969,0.009635517317245185,0.0,3.8940778923482804,4.1293462504940095,1.0,0.04100035492987132,0.9948309949407219,0.0007894836722217186,0.0,1.0,0.023482390660683555,0.11,0.1333,0.7567,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
EXPEDIENTE TÉCNICO,14.029188508397482,0.010120463749416405,0.0,0.0,AGRARIA,GOBIERNO NACIONAL,Consultoría de Obra,Adjudicación Simplificada,MULTIDEPARTAMENTAL,36174.08,1.0,19.59293788410079,11.345190749715114,0.9118558106715478,0.0,1.0806544482542728,1.0,0.9615941439664945,0.9938491458392347,0.0,1.0,1.0,0.01160211132985607,1.0,0.08476958986123989,1.0665388884486848,0.20607864858518224,0.0,0.021587207369776266,0.952786224914422,1.0,0.912419332185988,0.9823373203626455,0.8687030233037052,0.8325475046380546,0.0,0.0,0.0,0.0,0.011225807842191265,-0.013959246384914662,0.0,1.0,0.013354286210057648,0.0,0.004789702283872016,0.05926254637030084,1.0,1.0,1.0,0.02759873398823537,0.23871709767952928,0.07340378309127273,0.01285691871205552,0.04421477176377755,0.009130818010002572,0.00010637160121994457,0.03045134180950638,0.0,0.9750692362339413,0.3533,0.31,0.3367,0,Bajo Riesgo,sintetico_bootstrap_v1,
ETAPA NO IDENTIFICADA,0.0,0.001731466192453434,0.022319229046503002,6.67494528782914e-05,ORDEN PÚBLICO Y SEGURIDAD,GOBIERNO REGIONAL,Obra,Convenio,LA LIBERTAD,329816638.6517682,1.0,1.0,5.370126572083047,1.0127691957421026,0.031238133688415375,1.0484889338333696,0.0,0.0,0.0,0.05075790151131581,1.0,1.0,1.0,1.0,0.9915708231716072,1.0507518551348496,0.9900273020350986,0.0,0.0,0.9496378658968266,1.0,1.0,0.8429462050145732,0.0,0.06587109155774495,0.014163717064119261,0.005303047203041185,0.0,0.015585293766929482,-0.00938851930115973,0.005654469117700079,0.0,1.0,0.014974647320449721,0.4787019899182036,0.00774868894556553,0.0,1.0,0.9998651172062254,1.0,0.0,0.2593453946337728,0.1288214383877024,0.015446023385428855,0.10581761338509807,0.0,0.004701472730285716,0.005964452112569534,0.0,0.032816900636766795,0.9167,0.0267,0.0567,0,Bajo Riesgo,sintetico_bootstrap_v1,
SUPERVISIÓN,0.0,0.032132445757572015,0.0,0.00023066539572379793,TRABAJO,GOBIERNO REGIONAL,Consultoría de Obra,Concurso Público,MULTIDEPARTAMENTAL,36174.08,1.0,128.77144262201435,104.89497087879039,0.9931324785545017,0.0,0.9599938005696955,0.958188858850244,1.0,0.9995276904121232,0.016345495940460916,1.0,1.0,0.047184120122690056,1.0,0.0,1.0,0.16471817251150794,3295963.822481092,0.07258434029175337,0.0,1.0,0.010395833788438807,1.1127753165052914,0.0,0.17329090929121935,0.0,0.011932014054613424,0.0,0.03887957368651197,-0.008010586525776516,-0.013158265514922605,0.0011540152700152608,1.0,0.047363052092676314,0.5679116646973885,0.026281173958623956,0.01725419923026555,0.9671312595629361,1.0,1.0,0.0,0.18626368959064127,0.0,0.0,1.0,1.0,0.01400415174796727,0.011802588259430775,0.0,0.9399510026266008,0.0167,0.2167,0.7667,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
EXPEDIENTE TÉCNICO,0.0,0.0,0.0,0.006236056283610458,SALUD,GOBIERNO NACIONAL,Consultoría de Obra,Concurso Público,LIMA,36174.08,1.0,82.59815050155325,72.25820904580833,0.9054781644963666,0.003319490503489879,0.7937474111278693,0.9704412713545651,1.0,1.0,0.0,1.0,1.0,0.06231928069073828,1.0,0.00991183511261642,1.0,0.14720602692544885,0.0,0.0,0.9935665709597992,1.0,0.9343704828404147,1.03416521562858,8.909914605265772,0.8617662618585569,0.019758240244900034,0.0,0.0,0.02342748782136632,0.004216679729536301,0.009725783922547995,0.0,1.1094131121534818,0.0,0.4491047522461812,0.0032216790355066804,0.0,1.0,0.9985695258896039,0.987163264489572,0.0,0.05648661085559857,0.2579599263621779,0.0,0.0,0.00721620181822724,0.0,0.009464272925381339,0.0,0.0671704390480442,0.0567,0.5567,0.3867,1,Med/Alt Riesgosa,sintetico_bootstrap_v1,
SUPERVISIÓN,0.0,0.0,0.9827633329231737,0.0,OTROS,GOBIERNO REGIONAL,Consultoría de Obra,Concurso Público,MULTIDEPARTAMENTAL,30002908.48276306,1.0,43.79908610579842,65.61801289985168,0.7662212415758409,0.0,0.7067305721671062,0.9840273742436354,0.988855853345068,1.0,0.0,1.0,1.0,0.05698729757971435,1.0,0.0,1.9001770871007033,0.05696352296438306,0.0,0.06778258949453936,0.0,1.0,0.015383858846260513,0.9302481493398469,0.0,0.416022703629096,0.4257877062618909,0.06401162084251753,0.5259243472512437,0.10484945777133732,-0.36200858806231984,-0.45076455610460714,0.08534287794841273,3.393328192779063,1.0,3.029219231177337,-0.3500227423976067,0.19677786016184404,0.0,0.05814327718262585,0.0,0.0322718224886037,2.687905327672633,2.6924599173878914,0.919117680060475,1.0,1.0,0.0,0.004598577253536257,1.0,0.0,0.0867,0.61,0.3033,1,Med/Alt Riesgosa,sintetico_bootstrap_v1,
EXPEDIENTE TÉCNICO,0.0,0.0242080221379978,0.0,0.0048771792131094395,SALUD,GOBIERNO NACIONAL,Consultoría de Obra,Adjudicación Simplificada-Decreto Legislativo N° 1355,LA LIBERTAD,36174.08,1.0,151.21816508394554,143.06766362539523,0.9112380269597519,0.0,0.6076348199990502,1.0,1.0,1.0,0.0,1.0,1.0,0.06507852526231958,1.0,0.0,1.0,0.10928310287799062,0.0,0.051290494234662025,0.9298320794922991,1.0,1.0,1.02428180034922,10.135094894948377,0.6747301431145575,0.0,0.028074607753000063,0.021661640027688202,0.0,0.007389897846332995,0.0002100090527323229,0.0,1.0,0.0,0.08281047320599333,0.005539709822153462,0.0,1.0,1.0,0.9884742518131553,0.0,0.0,0.05307985806518766,0.024054942462638975,0.11587091595650735,0.026369578039033652,0.0,0.0,1.0,0.07284041084945798,0.1333,0.45,0.4167,1,Med/Alt Riesgosa,sintetico_bootstrap_v1,
ETAPA NO IDENTIFICADA,0.0,0.016038138264723487,0.97903309468488,0.0,SANEAMIENTO,GOBIERNO NACIONAL,Consultoría de Obra,Convenio,LIMA,111763445.22809975,1.0,163.7350843294715,189.42942774380248,1.0539693607923954,0.9862147175406926,0.49539533307304756,0.0,0.0,0.041248006491259315,0.07051240137620429,1.0,1.0,0.0,1.0,0.0741963231298002,2.032519936554093,0.1815455114346155,3834178.7192148883,0.204199170668415,0.0,1.0,0.04866449778744357,0.8388837468266162,0.0,0.8550956914168771,0.0,0.020684609490331234,0.04402543778553231,0.008058007902040863,0.013837884653557885,-0.003458670041919398,0.0,1.0,0.0,0.3588245698768607,0.0053707827707416,0.0,0.9613592611205513,1.0,1.0,0.007440801525821713,0.0,0.0,0.08139809864268653,0.0,0.0,0.0,0.0,0.025027785409817326,0.0,0.73,0.0967,0.1733,0,Bajo Riesgo,sintetico_bootstrap_v1,
SUPERVISIÓN,0.0,0.0,1.0,0.9754867148647812,TRABAJO,GOBIERNO REGIONAL,Consultoría de Obra,Adjudicación Simplificada,MULTIDEPARTAMENTAL,36335141.15115179,1.0,78.8769132306826,122.03902763611653,0.9411122521845267,0.006832454619969208,0.47346093236749837,0.9830438804163768,1.0,1.0,1.0,1.0,1.0,0.026957714840559036,1.0,0.0,1.9949008664192047,0.06850322734342117,4618146.710198588,0.02761890207980521,0.0,1.0,0.0453948795863872,1.0431559979773004,6.438087343565222,0.2987702522927573,0.0,0.0,0.0,0.026953459251479288,-0.018002224857728972,-0.005709892523189558,0.0,1.0019785790007185,0.0,0.0,-0.011170893655979534,0.011714009464543502,1.0,1.0,1.0,7.322438918668427e-05,0.0,0.0,0.007571869662412005,0.9915728080647896,0.9723576909217247,0.0033361907028069838,0.0,1.0,1.0,0.0,0.1067,0.8933,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
ETAPA NO IDENTIFICADA,0.0,0.0030149838991123837,0.9801749210929139,0.00014801829645718235,OTROS,GOBIERNO NACIONAL,Consultoría de Obra,Convenio,MULTIDEPARTAMENTAL,167202209.55655476,1.0,141.64515668439176,282.63612865695876,0.8876061643764304,0.0,0.3997243374295306,0.003976900874329677,0.0,0.0,0.0,1.0,1.0,0.05072876892562427,1.0,0.0,1.9610689104115584,0.09142114338298178,20356389.15892514,0.057763432967830826,0.05201781977522666,1.0,0.0,0.8927340174613584,0.0,0.2210935385750722,1.0,0.9611332285399748,1.0,0.9654232249553852,-0.04079831454177413,-0.053271075074193916,0.00018704644649271884,7.822861627629919,1.0,8.0,-0.0543436658526158,0.9149570090353825,0.024887888574821274,0.004801755265850252,0.03842135644943294,0.0,0.0,0.0,0.01133617168333428,0.950263794506417,0.0,0.0031554647401747875,0.0,1.0,0.0,0.31,0.4267,0.2633,1,Med/Alt Riesgosa,sintetico_bootstrap_v1,
EJECUCIÓN,5.577650675437311,2.6914750255665794e-05,0.0,0.0,TRABAJO,GOBIERNO NACIONAL,Obra,Convenio,MULTIDEPARTAMENTAL,5377296729.0,1.0,33.175800914496435,66.86707556401893,1.0096614103506834,0.024017472620896835,0.2608509137772215,0.0,0.0,0.0,0.011924232844788977,1.0,1.0,0.05825308746886735,1.0,0.0,3.062289445554646,0.09386600448350672,0.0,0.0,1.0,1.0,0.9156835139636607,0.9640354225451984,39.92205233474644,2.2153802675334564,0.17839852800452363,0.07896615801879742,0.27230925490840385,0.06758537362144297,-0.12509789796082688,-0.16340968527671007,0.025553157339902165,6.659780285839723,0.9552955126475837,7.054681327604384,-0.15308368706095846,0.3147442794397973,0.05473320607516166,0.0002119103933619018,0.004388720501065811,0.0,0.0,0.09358577540713128,0.0,0.9107194854514714,0.04393784978513377,0.0008508433158120009,0.04858791496993966,0.9702594833435063,0.0,0.7,0.19,0.11,0,Bajo Riesgo,sintetico_bootstrap_v1,
EJECUCIÓN,0.0,0.003795607274805108,0.9990125059660092,0.0,TRABAJO,GOBIERNO REGIONAL,Obra,Licitación Pública,MULTIDEPARTAMENTAL,369523106.4417364,1.0,103.09735211087505,113.51148764470061,0.9422372295094176,0.016459038377924687,1.2951204061823702,1.0,0.9932672750919815,1.0,0.04388439239993977,1.0,1.0,0.9679085964033769,1.0,1.0,1.0,0.9259172989886103,3253092.6053647785,0.0041770118635425,1.0,1.0,1.0,1.0165788859570093,11.761095964982971,0.0,0.005881225414923425,0.019627440033781543,0.005788404977325767,0.0,-0.006917646235877162,-0.021542521188676205,0.0028981426029418287,1.221440225436854,0.0,0.4617600856506148,0.010226935031974768,0.0,0.9897354419579223,1.0,0.9630052451964964,0.0,0.07892205574942808,0.13641453253828234,0.0,0.9568018858549037,0.9884768997964853,0.0,0.0008217131431905923,0.9825319328549182,1.0,0.13,0.1267,0.7433,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
ETAPA NO IDENTIFICADA,0.0,0.0,0.0,0.002120932645246001,ADMINISTRACION Y PLANEAMIENTO,GOBIERNO NACIONAL,Obra,Adjudicación Simplificada,MULTIDEPARTAMENTAL,36174.08,1.0,6.695841222289779,36.00686286617485,0.9006753594567238,0.02770149915015446,1.193196484127997,0.987514985304676,0.9899194764390966,0.9575424826068655,0.005691594620730882,1.0,1.0,0.027372192537556208,1.0,0.0,1.0,0.04523954678591799,0.0,0.05876083895625289,0.02289121815566373,1.0,0.0,1.0016203750778288,0.0,0.73020650485752,0.008612043488082316,0.0,0.04913003005822046,0.060449869321641675,-0.008288226466497784,-0.009099803573930062,0.007609308198379713,1.0167508322818712,0.0,0.34565872781603524,0.009676483024447943,0.01898659146244976,1.0,0.9675383959644207,1.0,0.0,0.0,0.0,0.05397832747724957,0.0,0.0,0.019566293526525932,0.0,0.01656122207959096,1.0,0.4067,0.3467,0.2467,0,Bajo Riesgo,sintetico_bootstrap_v1,
SUPERVISIÓN,9.080869183062726,0.0,1.0,0.007560039472625059,TRABAJO,GOBIERNO NACIONAL,Consultoría de Obra,Regímen Especial,MULTIDEPARTAMENTAL,36174.08,1.0,82.61932396883053,86.15352240014391,0.980532988673211,0.0,0.8899617090456697,0.9905080309281685,0.9673113017063371,1.0,0.9671971398000013,1.0,1.0,1.0,1.0,1.0,1.0,0.9747661002972293,8302181.144027384,0.0,0.9898759735388394,1.0,1.0,1.0407310604733937,6.457968999793321,0.0,0.9188028784894585,0.4958680749373518,0.8845205482084387,0.4692013083121494,-0.43598652522025344,-0.41516453616091076,0.026509369307837555,2.0371388618272683,1.0,1.9667965054485306,-0.39454035034945595,0.5168724651936017,0.037233312021056966,0.0,0.04400855142837216,0.004939495723983271,0.0,0.0,0.003843068419168839,0.9693059845729215,0.9003798153356336,0.003144777701804762,0.0,0.9756021850778058,0.9593944254356961,0.0233,0.81,0.1667,1,Med/Alt Riesgosa,sintetico_bootstrap_v1,
ESTUDIO DEFINITIVO,3.1513956935409606,0.0,1.0,0.008161496090401957,TRANSPORTE,GOBIERNO NACIONAL,Consultoría de Obra,Concurso Público,HUANCAVELICA,16251562.782440325,1.0,89.12782525423106,194.6720430925501,0.9015096461420593,0.0,0.17465994330236378,1.0,1.0,1.0,0.0,1.0,1.0,0.07690840602803191,1.0,0.1025225466877216,4.076889162032861,0.04151801002037317,0.0,0.0,1.0,1.0,0.9641226958455682,0.9274706812033485,161.79046028904548,3.39286210837234,0.005365503321909532,0.0003207875156204549,0.012933567680942129,0.0,0.001179876075116217,0.011509578556566365,0.0,1.0,0.0,0.367010271196807,-0.00012875850828725398,0.0,0.9558815751083066,1.0,1.0,0.033245292860968056,0.0,0.2181418646681147,0.02707271238363199,0.030063730703920894,0.0,0.0,0.022709467320041844,0.0,0.0,0.0967,0.1,0.8033,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
ETAPA NO IDENTIFICADA,0.0,0.0018189923183627218,0.0,0.008788643848827264,ENERGIA Y RECURSOS MINERALES,GOBIERNO NACIONAL,Obra,Convenio,MULTIDEPARTAMENTAL,20577701.343820315,1.0,16.008266493252684,54.64092447241255,1.0276780522274678,0.0,0.29510985634863335,1.0,1.0,0.9605004352970069,0.0,1.0,1.0,0.0,1.0,0.08456994873066612,1.904101615902609,0.21066080981963645,0.0,0.0,1.0,1.0,1.0,0.9144341358453956,0.0,1.0968528872986858,0.6126190710263932,0.5782586351031574,0.6339815923008375,0.5738308358628655,-0.05326725466851607,-0.041136897049758724,0.00046766416885285364,1.0,1.0,0.9990752315672771,-0.05376433605885678,0.8732705858262679,0.0,0.02563757393203682,0.02286479095436593,0.00998680001974738,0.0,0.0,0.05508603918892522,0.0,0.9220133786982114,0.0009660477262889895,0.003131375472014567,0.9743787258488626,0.9224111957933533,0.7033,0.0567,0.24,0,Bajo Riesgo,sintetico_bootstrap_v1,
ETAPA NO IDENTIFICADA,0.0,0.00605804645116598,0.024074881005523213,0.0,ENERGIA Y RECURSOS MINERALES,GOBIERNO NACIONAL,Obra,Convenio,MULTIDEPARTAMENTAL,5816581.226751663,1.0,15.79958610272588,22.779843638877043,1.1210237906179819,1.0,1.4190272715673322,1.0,1.0,1.0,0.055362794972109136,1.0,1.0,0.0,1.0,0.02386717629225132,1.0196082547912584,0.5057104787613795,5692707.704197018,0.30933217958057263,0.0,1.0,0.0,0.7461659998476512,0.0,0.04557499424786006,0.0,0.0,0.0015882017731339026,0.0,0.006708924125267735,-0.0008317593637940841,0.0,1.0,0.0,0.0,0.006284989648050935,0.015052638815983642,1.0,1.0,1.0,0.013324059369160472,2.1030495527144284,0.9928192401967117,1.0,0.049642701606541786,0.9337820727995969,0.010805886949374996,0.0,1.0,0.9115969147843309,0.17,0.07,0.76,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
ESTUDIO DEFINITIVO,9.670535564495719,0.0,0.0,0.0,TRANSPORTE,GOBIERNO NACIONAL,Consultoría de Obra,Concurso Público,MULTIDEPARTAMENTAL,15542902.639675312,1.0,157.9789159571252,142.27354341695522,0.8977882079636059,0.03190409028208,0.9599298290357876,0.9944695714862829,0.9813075911780991,1.0,0.0,1.0,1.0,0.0,1.0,0.05481440234409903,1.0,0.003484320557491289,0.0,0.0,0.9175523855092159,1.0,0.9759089441048725,0.947401547249509,27.04190220640489,0.8708797197269962,0.0,0.0,0.014771170183505052,0.023888727693142067,-0.012025663098169888,-0.018508745279797633,0.0,1.0,0.027057158221730545,0.0,-0.0012465046255236876,0.024658511259796602,0.9910323540849507,0.9497786095417236,0.9807365946903593,0.0,0.0,0.0,0.0013691877469725808,0.007412774658574594,0.017282304951295794,0.003105830039975116,0.0,0.04410168757230015,0.0,0.1433,0.0933,0.7633,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
ETAPA NO IDENTIFICADA,4.042086267486969,0.0,0.018134988485074242,0.03058087595412248,SANEAMIENTO,GOBIERNO NACIONAL,Obra,Convenio,PIURA,472410854.2284757,1.0,15.84866691307424,7.827766646701448,0.9963054839728475,0.0,0.6844883696999606,0.0,0.0,0.06214837489426323,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.022235820106891638,1.0,1.0,0.960782906388097,1.0095913280313418,0.0,0.037741835999236494,0.009365587974071688,0.0,0.0014939139183522872,0.024678161906012096,-0.00010104396686091,-0.015554046365301484,0.00018871505147342564,1.0279487830207859,0.0025885482539990466,0.03547518535045665,-0.0037285212796070947,0.0,0.9692515050663634,0.9822315599123106,0.9893035489853438,0.0,0.12808248080896173,0.42061166759396357,0.004481494275490455,0.00879214753334757,0.1568126107622559,0.0,0.006735616263049592,0.9385110503041945,0.0,0.9167,0.0467,0.0367,0,Bajo Riesgo,sintetico_bootstrap_v1,
EXPEDIENTE TÉCNICO,30.56738744913647,0.013307326301426024,0.07769186581698051,0.0,SALUD Y SANEAMIENTO,GOBIERNO REGIONAL,Consultoría de Obra,Concurso Público,MULTIDEPARTAMENTAL,26169915.77143583,1.0,104.23196097683696,134.8951630267304,0.7281161505715388,0.010696240380766366,0.40015142942493276,1.0,1.0,0.9792503306913962,0.013976023403176219,1.0,1.0,0.09426240871858019,1.0,0.0,2.9725142780040064,0.12493822008864719,2049025.2792693467,0.024334348547703524,0.9382440491211281,1.0,1.0,0.9324499804629063,8.435881107212682,2.0688118219196165,0.023000856996827995,0.011401222061499282,0.015000265185485365,0.0,0.0025690525209582354,-0.004193890312316047,0.002439722644910387,1.0277978010012043,0.07205862353369225,0.0,-0.01722006374329966,0.020372880185504007,0.9740504785203756,1.0,0.9625886045100496,0.0,0.07467997241985978,0.0,0.0,0.0,0.009177335751874778,0.0255921636924604,0.0,0.0,0.0,0.5,0.16,0.34,0,Bajo Riesgo,sintetico_bootstrap_v1,
SUPERVISIÓN,454.8617018404393,0.00490712925693406,1.0,0.009465341218202854,OTROS,GOBIERNO NACIONAL,Consultoría de Obra,Adjudicación Simplificada,MULTIDEPARTAMENTAL,28948403.46695567,1.0,73.81025601740832,70.56878078572913,0.9939091596929238,0.018332678452975416,1.070432395000103,1.0,0.9321781215072796,0.9711858999694615,1.0,1.0,1.0,0.9981536913950307,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9695776017978246,1.0608642854011678,0.0,0.0,0.0,0.0,0.0,0.0,0.0006042414744237037,0.01068014557947353,0.0,1.0,0.004982287918860363,0.0,-0.0017687932759290655,0.0004344802114357771,0.9497243180775242,0.9982943038222503,0.9891504841805039,0.0,1.1183072802743022,1.1415371452083996,1.0,1.0,1.0,0.006706661883171324,0.017635661875837864,0.0,0.9898721028054671,0.0633,0.7067,0.23,1,Med/Alt Riesgosa,sintetico_bootstrap_v1,
EXPEDIENTE TÉCNICO,4.4858358392811315,0.0,0.0,0.0,AGRARIA,GOBIERNO NACIONAL,Consultoría de Obra,Concurso Público,MULTIDEPARTAMENTAL,36174.08,1.0,56.394870907068956,47.862204152763596,0.9747550099309215,0.0,1.154532092539056,0.9657075376731278,0.953747891552164,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0102727711922241,1.0,455362.8274140475,0.013326856824669263,1.0,1.0,1.0,0.9576065466550913,9.194739116439969,0.03439596903687781,0.0074020295967129005,0.013815294557052446,0.0,0.0,-0.012695370680088176,-0.00357567442335129,0.0,1.0,0.0,0.0,-0.001205991698220447,0.0,0.9194195988277305,0.949605948928802,1.0,0.0,0.037652288295756564,0.0,0.0,0.0,0.0,0.0,0.04595826665505926,0.0,0.0,0.45,0.3167,0.2333,0,Bajo Riesgo,sintetico_bootstrap_v1,
